Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,AI_User_Segment,GPA_Gap
102366,STEM,Graduate,2.56,5.32,Debugging/Troubleshooting,Intermediate,1.0,False,5.8,1.0,Actively_Encouraged,7.0,2.932,76.2,Medium,Moderate,0.372
102367,STEM,Freshman,2.366,5.69,Debugging/Troubleshooting,Intermediate,4.0,True,8.77,5.0,Strict_Ban,3.0,2.687,60.95,Medium,Moderate,0.321
102368,Business,Junior,3.618,2.32,Ideation,Beginner,3.0,True,10.51,2.0,Allowed_With_Citation,4.0,4.0,59.16,Low,Light,0.382
102369,Humanities,Freshman,3.833,6.64,Ideation,Intermediate,3.0,False,3.36,6.0,Allowed_With_Citation,6.0,4.0,83.49,Medium,Moderate,0.167
102370,Business,Freshman,2.432,2.18,Copywriting/Drafting,Beginner,1.0,True,6.68,4.0,Allowed_With_Citation,4.0,2.635,77.81,High,Light,0.203
102371,Business,Junior,3.541,6.44,Summarizing_Reading,Intermediate,1.0,False,15.35,2.0,Allowed_With_Citation,6.0,3.547,100.0,Medium,Moderate,0.006
102372,Arts,Graduate,2.637,1.21,Copywriting/Drafting,Beginner,2.0,False,1.7,1.0,Allowed_With_Citation,6.0,2.831,72.66,High,Light,0.194
102373,Business,Junior,3.219,12.72,Debugging/Troubleshooting,Intermediate,1.0,False,4.91,4.0,Actively_Encouraged,3.0,3.368,60.68,Medium,Moderate,0.149
102374,Humanities,Graduate,3.281,1.55,Ideation,Beginner,3.0,False,14.31,1.0,Allowed_With_Citation,5.0,3.457,75.06,Low,Light,0.176
102375,Business,Graduate,2.524,25.54,Ideation,Beginner,2.0,True,2.29,8.0,Allowed_With_Citation,4.0,2.59,56.06,High,Heavy,0.066
102376,STEM,Freshman,3.215,12.64,Debugging/Troubleshooting,Beginner,3.0,True,15.74,5.0,Allowed_With_Citation,5.0,3.471,70.79,Medium,Moderate,0.256
102377,Humanities,Freshman,3.142,3.46,Summarizing_Reading,Intermediate,1.0,False,7.38,5.0,Allowed_With_Citation,10.0,3.187,64.56,Medium,Light,0.045
102378,Arts,Sophomore,3.327,10.41,Summarizing_Reading,Beginner,2.0,True,13.5,3.0,Allowed_With_Citation,7.0,3.469,75.76,Medium,Moderate,0.142
102379,Humanities,Junior,3.083,0.51,Copywriting/Drafting,Intermediate,2.0,False,13.1,4.0,Allowed_With_Citation,4.0,3.418,80.38,High,Light,0.335
102380,Arts,Freshman,3.254,12.08,Ideation,Beginner,1.0,False,16.96,2.0,Strict_Ban,6.0,3.296,78.95,High,Moderate,0.042
102381,Arts,Senior,3.802,6.45,Copywriting/Drafting,Intermediate,2.0,True,8.24,5.0,Allowed_With_Citation,4.0,4.0,81.15,Low,Moderate,0.198
102382,Arts,Freshman,3.748,5.74,Copywriting/Drafting,Beginner,3.0,True,22.9,1.0,Allowed_With_Citation,7.0,4.0,93.41,Medium,Moderate,0.252
102383,Medical,Freshman,3.025,2.32,Ideation,Beginner,3.0,False,7.85,3.0,Actively_Encouraged,5.0,3.19,80.31,Low,Light,0.165
102384,Humanities,Sophomore,2.958,0.06,Copywriting/Drafting,Advanced,3.0,False,11.69,1.0,Allowed_With_Citation,2.0,3.124,85.15,Low,Light,0.166
102385,Humanities,Junior,2.842,8.69,Direct_Answer_Generation,Intermediate,4.0,False,13.66,2.0,Actively_Encouraged,1.0,3.044,78.96,Medium,Moderate,0.202
102386,Business,Graduate,3.082,4.03,Direct_Answer_Generation,Beginner,1.0,False,15.11,4.0,Strict_Ban,4.0,3.375,90.59,Medium,Light,0.293
102387,Humanities,Graduate,3.63,0.16,Summarizing_Reading,Intermediate,3.0,False,15.02,1.0,Actively_Encouraged,3.0,3.916,86.61,Low,Light,0.286
102388,Business,Graduate,2.684,4.75,Debugging/Troubleshooting,Intermediate,2.0,False,8.04,2.0,Allowed_With_Citation,3.0,3.091,85.74,Medium,Light,0.407
102389,Business,Freshman,3.71,12.49,Debugging/Troubleshooting,Beginner,1.0,False,13.44,4.0,Allowed_With_Citation,3.0,3.842,69.12,Low,Moderate,0.132
102390,Business,Junior,2.485,3.53,Ideation,Intermediate,3.0,True,9.94,2.0,Allowed_With_Citation,7.0,2.662,67.5,Low,Light,0.177
102391,Humanities,Junior,2.988,5.29,Copywriting/Drafting,Beginner,2.0,False,11.34,1.0,Allowed_With_Citation,6.0,3.253,74.9,High,Moderate,0.265
102392,STEM,Freshman,2.956,18.99,Direct_Answer_Generation,Advanced,4.0,True,9.23,3.0,Allowed_With_Citation,3.0,2.612,43.9,Low,Heavy,-0.344
102393,Humanities,Junior,3.088,11.23,Debugging/Troubleshooting,Beginner,2.0,False,20.93,4.0,Actively_Encouraged,4.0,3.364,87.63,High,Moderate,0.276
102394,STEM,Sophomore,3.033,4.17,Debugging/Troubleshooting,Advanced,3.0,False,6.71,5.0,Allowed_With_Citation,1.0,3.335,97.07,Low,Light,0.302
102395,Medical,Sophomore,2.727,1.88,Copywriting/Drafting,Intermediate,3.0,True,11.96,2.0,Actively_Encouraged,5.0,2.83,78.55,Medium,Light,0.103
102396,Humanities,Freshman,3.878,6.1,Copywriting/Drafting,Beginner,2.0,True,1.0,5.0,Strict_Ban,8.0,4.0,78.84,Medium,Moderate,0.122
102397,STEM,Graduate,2.77,9.78,Direct_Answer_Generation,Advanced,4.0,True,6.01,4.0,Allowed_With_Citation,2.0,2.996,85.71,Medium,Moderate,0.226
102398,STEM,Senior,3.454,7.67,Direct_Answer_Generation,Beginner,2.0,False,14.38,6.0,Allowed_With_Citation,3.0,3.691,74.45,High,Moderate,0.237
102399,Business,Sophomore,2.837,3.64,Ideation,Advanced,3.0,True,10.54,3.0,Allowed_With_Citation,3.0,2.764,80.83,Medium,Light,-0.073
102400,Business,Graduate,3.48,23.11,Debugging/Troubleshooting,Advanced,5.0,True,11.81,4.0,Actively_Encouraged,4.0,4.0,100.0,High,Heavy,0.52
102401,Humanities,Graduate,3.421,1.47,Copywriting/Drafting,Beginner,3.0,True,4.75,2.0,Actively_Encouraged,4.0,3.626,75.65,Low,Light,0.205
102402,STEM,Senior,1.605,9.4,Debugging/Troubleshooting,Advanced,4.0,False,17.73,4.0,Allowed_With_Citation,4.0,2.268,73.43,High,Moderate,0.663
102403,Humanities,Senior,3.123,10.08,Copywriting/Drafting,Intermediate,4.0,False,9.94,3.0,Allowed_With_Citation,7.0,3.202,70.34,Low,Moderate,0.079
102404,Humanities,Sophomore,2.957,4.08,Summarizing_Reading,Beginner,2.0,True,9.66,2.0,Actively_Encouraged,1.0,2.73,56.88,Medium,Light,-0.227
102405,Business,Junior,2.926,6.02,Ideation,Beginner,1.0,True,7.06,5.0,Allowed_With_Citation,6.0,2.971,52.29,Medium,Moderate,0.045
102406,Business,Junior,1.888,6.97,Ideation,Beginner,3.0,False,5.5,2.0,Allowed_With_Citation,1.0,1.935,41.81,Low,Moderate,0.047
102407,Humanities,Graduate,3.869,4.65,Copywriting/Drafting,Intermediate,4.0,False,10.7,5.0,Allowed_With_Citation,4.0,4.0,75.65,Low,Light,0.131
102408,STEM,Senior,3.664,2.11,Ideation,Intermediate,3.0,True,9.18,2.0,Actively_Encouraged,7.0,3.812,73.85,Low,Light,0.148
102409,Medical,Sophomore,3.297,5.53,Summarizing_Reading,Advanced,3.0,True,21.05,4.0,Allowed_With_Citation,5.0,3.628,60.37,Medium,Moderate,0.331
102410,Humanities,Junior,2.79,1.22,Copywriting/Drafting,Intermediate,4.0,False,12.81,4.0,Allowed_With_Citation,3.0,2.923,93.53,Low,Light,0.133
102411,Business,Junior,2.965,3.03,Ideation,Intermediate,2.0,False,14.51,3.0,Actively_Encouraged,1.0,3.106,70.17,Medium,Light,0.141
102412,STEM,Senior,3.745,2.39,Debugging/Troubleshooting,Advanced,5.0,True,11.23,4.0,Allowed_With_Citation,6.0,4.0,86.11,Medium,Light,0.255
102413,Humanities,Freshman,3.685,10.8,Copywriting/Drafting,Intermediate,2.0,True,4.39,2.0,Allowed_With_Citation,4.0,4.0,68.57,Low,Moderate,0.315
102414,STEM,Senior,2.643,11.79,Ideation,Beginner,2.0,True,6.51,4.0,Allowed_With_Citation,4.0,2.805,66.28,High,Moderate,0.162
102415,Business,Sophomore,2.384,8.93,Summarizing_Reading,Beginner,1.0,False,14.56,1.0,Actively_Encouraged,7.0,2.755,52.14,Medium,Moderate,0.371
102416,Medical,Freshman,2.496,1.16,Copywriting/Drafting,Advanced,5.0,False,16.83,2.0,Actively_Encouraged,3.0,2.676,83.5,Low,Light,0.18
102417,Humanities,Senior,2.82,4.34,Debugging/Troubleshooting,Intermediate,2.0,True,11.45,4.0,Allowed_With_Citation,7.0,2.985,84.92,High,Light,0.165
102418,STEM,Sophomore,3.065,4.27,Debugging/Troubleshooting,Advanced,5.0,False,9.36,4.0,Actively_Encouraged,5.0,3.287,100.0,Medium,Light,0.222
102419,STEM,Senior,2.968,18.7,Copywriting/Drafting,Advanced,3.0,False,7.62,4.0,Allowed_With_Citation,7.0,3.339,88.42,High,Heavy,0.371
102420,Humanities,Freshman,2.949,2.47,Ideation,Beginner,2.0,False,17.68,1.0,Allowed_With_Citation,5.0,3.178,75.56,Medium,Light,0.229
102421,STEM,Graduate,2.573,28.96,Debugging/Troubleshooting,Advanced,3.0,True,4.34,6.0,Actively_Encouraged,5.0,2.734,80.96,High,Heavy,0.161
102422,STEM,Senior,2.919,16.49,Copywriting/Drafting,Advanced,5.0,False,1.0,6.0,Strict_Ban,6.0,2.963,55.62,High,Heavy,0.044
102423,Arts,Sophomore,3.105,3.56,Ideation,Intermediate,2.0,False,17.36,2.0,Actively_Encouraged,4.0,3.403,69.36,Medium,Light,0.298
102424,Humanities,Senior,2.911,18.33,Direct_Answer_Generation,Advanced,3.0,True,10.53,3.0,Actively_Encouraged,5.0,3.096,73.4,High,Heavy,0.185
102425,STEM,Freshman,3.742,9.2,Debugging/Troubleshooting,Advanced,3.0,False,9.42,4.0,Actively_Encouraged,5.0,4.0,98.19,Medium,Moderate,0.258
102426,Medical,Senior,3.13,0.35,Ideation,Advanced,5.0,True,10.79,2.0,Allowed_With_Citation,3.0,3.65,71.87,Medium,Light,0.52
102427,STEM,Freshman,2.614,3.93,Copywriting/Drafting,Advanced,4.0,True,17.61,3.0,Allowed_With_Citation,3.0,2.749,100.0,Low,Light,0.135
102428,Medical,Sophomore,2.999,3.33,Summarizing_Reading,Intermediate,3.0,False,10.57,3.0,Actively_Encouraged,4.0,3.162,73.86,Medium,Light,0.163
102429,Humanities,Graduate,3.896,14.84,Summarizing_Reading,Beginner,3.0,False,14.32,3.0,Actively_Encouraged,6.0,4.0,68.55,Medium,Moderate,0.104
102430,Medical,Freshman,3.833,1.22,Summarizing_Reading,Intermediate,5.0,True,6.06,2.0,Strict_Ban,3.0,3.695,44.07,Low,Light,-0.138
102431,Business,Junior,2.64,0.03,Summarizing_Reading,Beginner,3.0,False,15.72,2.0,Allowed_With_Citation,5.0,3.041,93.95,Low,Light,0.401
102432,Arts,Freshman,2.801,10.75,Direct_Answer_Generation,Intermediate,3.0,True,13.65,4.0,Actively_Encouraged,5.0,3.123,71.53,Medium,Moderate,0.322
102433,Medical,Senior,2.516,1.39,Debugging/Troubleshooting,Advanced,3.0,True,16.26,1.0,Allowed_With_Citation,9.0,3.081,80.02,Medium,Light,0.565
102434,STEM,Sophomore,3.72,26.5,Ideation,Beginner,2.0,False,3.11,4.0,Actively_Encouraged,5.0,3.931,83.15,Medium,Heavy,0.211
102435,Medical,Sophomore,3.608,33.34,Ideation,Advanced,5.0,False,7.41,6.0,Allowed_With_Citation,4.0,3.877,78.21,High,Heavy,0.269
102436,Humanities,Sophomore,2.855,10.77,Copywriting/Drafting,Intermediate,2.0,True,9.37,4.0,Actively_Encouraged,6.0,2.925,67.55,Medium,Moderate,0.07
102437,Humanities,Freshman,2.992,3.1,Ideation,Beginner,1.0,True,14.89,3.0,Strict_Ban,6.0,3.228,77.98,Medium,Light,0.236
102438,Humanities,Graduate,2.998,3.34,Copywriting/Drafting,Intermediate,3.0,True,18.39,2.0,Allowed_With_Citation,6.0,3.47,92.17,Low,Light,0.472
102439,Business,Graduate,3.227,12.39,Summarizing_Reading,Intermediate,4.0,True,5.58,5.0,Allowed_With_Citation,2.0,3.236,75.35,High,Moderate,0.009
102440,STEM,Graduate,3.544,30.65,Summarizing_Reading,Beginner,2.0,True,1.3,9.0,Allowed_With_Citation,2.0,3.838,60.81,High,Heavy,0.294
102441,Business,Freshman,3.189,11.15,Ideation,Advanced,4.0,True,6.39,4.0,Allowed_With_Citation,1.0,3.407,97.65,Medium,Moderate,0.218
102442,Business,Sophomore,2.43,4.2,Debugging/Troubleshooting,Beginner,3.0,False,6.5,3.0,Allowed_With_Citation,5.0,2.309,51.91,Medium,Light,-0.121
102443,Arts,Junior,3.958,1.08,Ideation,Intermediate,2.0,False,11.67,2.0,Allowed_With_Citation,1.0,4.0,76.54,Medium,Light,0.042
102444,Arts,Graduate,3.484,0.51,Copywriting/Drafting,Intermediate,4.0,False,14.21,1.0,Actively_Encouraged,3.0,4.0,85.88,Low,Light,0.516
102445,Humanities,Junior,2.709,6.47,Copywriting/Drafting,Intermediate,2.0,False,20.61,3.0,Allowed_With_Citation,7.0,2.9,68.34,Low,Moderate,0.191
102446,Humanities,Sophomore,3.523,1.89,Ideation,Beginner,3.0,True,9.85,4.0,Strict_Ban,4.0,3.654,80.1,Medium,Light,0.131
102447,STEM,Senior,2.487,19.03,Debugging/Troubleshooting,Advanced,3.0,True,5.08,5.0,Actively_Encouraged,1.0,2.922,79.93,Medium,Heavy,0.435
102448,STEM,Freshman,2.549,4.63,Debugging/Troubleshooting,Beginner,1.0,True,6.1,3.0,Allowed_With_Citation,3.0,2.918,63.57,Medium,Light,0.369
102449,STEM,Graduate,3.552,40.0,Debugging/Troubleshooting,Intermediate,4.0,False,12.24,8.0,Allowed_With_Citation,6.0,3.894,58.38,High,Heavy,0.342
102450,Humanities,Graduate,2.389,6.38,Copywriting/Drafting,Beginner,3.0,True,1.0,4.0,Allowed_With_Citation,9.0,2.496,66.67,Medium,Moderate,0.107
102451,STEM,Graduate,2.574,20.7,Direct_Answer_Generation,Advanced,5.0,True,12.7,4.0,Allowed_With_Citation,4.0,2.448,64.87,Medium,Heavy,-0.126
102452,Medical,Freshman,3.504,5.92,Copywriting/Drafting,Intermediate,4.0,False,5.93,2.0,Allowed_With_Citation,5.0,3.455,80.69,Low,Moderate,-0.049
102453,Business,Junior,3.268,1.92,Debugging/Troubleshooting,Beginner,1.0,True,13.64,1.0,Strict_Ban,3.0,3.397,59.79,Low,Light,0.129
102454,Humanities,Junior,2.595,2.05,Ideation,Advanced,3.0,False,5.44,1.0,Allowed_With_Citation,7.0,2.69,61.85,Low,Light,0.095
102455,Business,Freshman,3.492,12.82,Summarizing_Reading,Advanced,5.0,False,1.0,4.0,Actively_Encouraged,3.0,3.659,87.82,Medium,Moderate,0.167
102456,STEM,Junior,3.155,20.83,Debugging/Troubleshooting,Advanced,4.0,True,10.86,6.0,Allowed_With_Citation,4.0,3.701,92.56,High,Heavy,0.546
102457,Humanities,Senior,3.452,6.41,Copywriting/Drafting,Intermediate,3.0,True,8.21,2.0,Allowed_With_Citation,3.0,3.783,79.19,Medium,Moderate,0.331
102458,Business,Sophomore,2.753,6.75,Ideation,Intermediate,3.0,False,8.44,4.0,Actively_Encouraged,1.0,2.891,66.26,Low,Moderate,0.138
102459,Humanities,Sophomore,3.063,0.65,Copywriting/Drafting,Beginner,1.0,False,8.46,1.0,Allowed_With_Citation,2.0,3.051,67.65,Low,Light,-0.012
102460,Humanities,Freshman,2.465,1.82,Ideation,Intermediate,3.0,False,17.18,2.0,Allowed_With_Citation,2.0,2.724,80.89,Medium,Light,0.259
102461,Medical,Graduate,2.602,6.81,Summarizing_Reading,Beginner,3.0,False,8.89,4.0,Allowed_With_Citation,6.0,2.729,53.9,Medium,Moderate,0.127
102462,Medical,Senior,3.501,0.89,Summarizing_Reading,Intermediate,1.0,False,16.73,1.0,Allowed_With_Citation,8.0,3.63,67.42,Low,Light,0.129
102463,Business,Senior,2.52,3.85,Copywriting/Drafting,Advanced,5.0,False,7.7,2.0,Strict_Ban,9.0,2.717,84.94,Medium,Light,0.197
102464,Business,Freshman,3.46,1.87,Direct_Answer_Generation,Beginner,1.0,True,20.59,3.0,Allowed_With_Citation,3.0,3.545,51.59,Medium,Light,0.085
102465,Business,Junior,3.191,7.05,Summarizing_Reading,Intermediate,5.0,False,4.76,4.0,Allowed_With_Citation,1.0,3.671,75.9,Medium,Moderate,0.48
102466,STEM,Freshman,2.981,8.57,Debugging/Troubleshooting,Intermediate,1.0,True,4.5,6.0,Allowed_With_Citation,5.0,3.174,89.92,Medium,Moderate,0.193
102467,Humanities,Senior,3.045,0.16,Copywriting/Drafting,Intermediate,3.0,True,6.7,1.0,Allowed_With_Citation,5.0,3.457,62.36,Medium,Light,0.412
102468,STEM,Junior,3.013,4.58,Copywriting/Drafting,Advanced,3.0,True,7.96,3.0,Allowed_With_Citation,1.0,3.285,72.21,Medium,Light,0.272
102469,Humanities,Graduate,2.834,5.62,Copywriting/Drafting,Advanced,4.0,False,15.23,5.0,Strict_Ban,5.0,3.054,87.2,High,Moderate,0.22
102470,Business,Sophomore,3.558,2.97,Ideation,Beginner,3.0,False,9.33,1.0,Actively_Encouraged,1.0,3.589,83.71,Low,Light,0.031
102471,STEM,Freshman,3.832,6.31,Copywriting/Drafting,Intermediate,4.0,False,4.63,1.0,Allowed_With_Citation,5.0,3.543,76.12,Medium,Moderate,-0.289
102472,Medical,Graduate,3.637,23.39,Summarizing_Reading,Beginner,3.0,False,2.23,4.0,Actively_Encouraged,3.0,3.973,96.7,High,Heavy,0.336
102473,Medical,Graduate,3.031,0.93,Copywriting/Drafting,Intermediate,3.0,False,12.74,1.0,Allowed_With_Citation,1.0,3.246,73.73,Low,Light,0.215
102474,Business,Junior,3.261,6.43,Ideation,Intermediate,3.0,False,1.9,2.0,Allowed_With_Citation,4.0,3.212,45.1,Low,Moderate,-0.049
102475,Business,Freshman,3.609,6.97,Copywriting/Drafting,Beginner,3.0,False,16.43,4.0,Allowed_With_Citation,7.0,3.875,67.7,High,Moderate,0.266
102476,Arts,Junior,3.52,0.7,Direct_Answer_Generation,Intermediate,4.0,True,9.95,2.0,Actively_Encouraged,4.0,3.693,85.87,Low,Light,0.173
102477,STEM,Junior,3.038,2.81,Copywriting/Drafting,Advanced,3.0,True,14.0,2.0,Actively_Encouraged,5.0,3.637,83.54,Medium,Light,0.599
102478,Arts,Senior,3.805,11.9,Direct_Answer_Generation,Advanced,4.0,False,11.89,6.0,Actively_Encouraged,8.0,4.0,90.77,Low,Moderate,0.195
102479,STEM,Senior,3.112,4.57,Debugging/Troubleshooting,Intermediate,1.0,False,16.04,2.0,Actively_Encouraged,6.0,3.496,75.9,Low,Light,0.384
102480,Arts,Freshman,2.46,0.95,Copywriting/Drafting,Beginner,2.0,False,19.95,5.0,Allowed_With_Citation,6.0,2.785,49.01,Medium,Light,0.325
102481,STEM,Senior,2.679,12.85,Debugging/Troubleshooting,Intermediate,4.0,True,8.87,6.0,Allowed_With_Citation,3.0,2.935,60.28,High,Moderate,0.256
102482,Medical,Freshman,3.526,2.03,Summarizing_Reading,Beginner,1.0,True,1.44,5.0,Allowed_With_Citation,4.0,3.258,57.67,Medium,Light,-0.268
102483,Medical,Freshman,3.099,16.29,Direct_Answer_Generation,Beginner,1.0,True,6.08,7.0,Allowed_With_Citation,8.0,2.839,63.22,Medium,Heavy,-0.26
102484,STEM,Sophomore,3.362,6.33,Debugging/Troubleshooting,Beginner,2.0,False,13.82,3.0,Allowed_With_Citation,2.0,3.312,66.55,Medium,Moderate,-0.05
102485,Humanities,Freshman,2.488,12.01,Debugging/Troubleshooting,Beginner,2.0,False,9.77,5.0,Actively_Encouraged,5.0,2.68,79.58,Medium,Moderate,0.192
102486,Medical,Senior,3.235,0.71,Summarizing_Reading,Intermediate,2.0,True,10.88,1.0,Allowed_With_Citation,1.0,3.188,85.04,Low,Light,-0.047
102487,Humanities,Junior,3.044,0.46,Debugging/Troubleshooting,Advanced,4.0,False,8.65,3.0,Allowed_With_Citation,1.0,3.509,81.41,Low,Light,0.465
102488,Arts,Junior,3.645,3.91,Ideation,Beginner,3.0,True,9.1,3.0,Actively_Encouraged,3.0,3.886,67.4,Medium,Light,0.241
102489,Business,Junior,3.107,0.59,Ideation,Beginner,3.0,True,11.53,1.0,Actively_Encouraged,4.0,3.111,36.86,Low,Light,0.004
102490,Humanities,Graduate,3.501,0.4,Copywriting/Drafting,Intermediate,3.0,False,16.66,4.0,Actively_Encouraged,3.0,3.812,79.0,Medium,Light,0.311
102491,STEM,Graduate,3.046,4.99,Ideation,Intermediate,3.0,True,10.76,3.0,Allowed_With_Citation,4.0,3.435,92.38,Low,Light,0.389
102492,STEM,Senior,2.082,2.64,Ideation,Intermediate,2.0,True,19.57,2.0,Allowed_With_Citation,5.0,2.434,69.52,Low,Light,0.352
102493,Arts,Sophomore,3.907,0.64,Copywriting/Drafting,Beginner,2.0,True,1.0,2.0,Allowed_With_Citation,1.0,3.871,55.27,Low,Light,-0.036
102494,Humanities,Freshman,3.613,4.0,Ideation,Beginner,3.0,True,6.71,3.0,Allowed_With_Citation,5.0,3.768,78.89,High,Light,0.155
102495,Business,Junior,3.588,2.44,Copywriting/Drafting,Advanced,4.0,True,9.49,1.0,Allowed_With_Citation,3.0,3.962,74.85,Medium,Light,0.374
102496,Humanities,Junior,2.541,4.6,Ideation,Beginner,2.0,False,14.25,1.0,Actively_Encouraged,4.0,2.923,73.61,Medium,Light,0.382
102497,Business,Sophomore,2.195,0.18,Ideation,Beginner,2.0,False,12.57,1.0,Allowed_With_Citation,5.0,2.288,81.81,Low,Light,0.093
102498,Arts,Freshman,3.116,4.38,Ideation,Advanced,5.0,False,12.58,3.0,Actively_Encouraged,8.0,3.21,88.64,Medium,Light,0.094
102499,Medical,Junior,3.758,0.9,Summarizing_Reading,Advanced,4.0,True,15.36,4.0,Allowed_With_Citation,4.0,4.0,85.92,Low,Light,0.242
102500,Humanities,Senior,2.914,7.88,Copywriting/Drafting,Advanced,4.0,False,15.9,4.0,Actively_Encouraged,5.0,3.222,76.94,Medium,Moderate,0.308
102501,Arts,Junior,3.403,11.79,Debugging/Troubleshooting,Beginner,2.0,True,14.57,3.0,Actively_Encouraged,4.0,3.885,50.97,Medium,Moderate,0.482
102502,Arts,Senior,2.949,13.66,Direct_Answer_Generation,Intermediate,3.0,False,16.97,6.0,Allowed_With_Citation,6.0,3.455,95.34,High,Moderate,0.506
102503,Business,Junior,3.168,1.25,Ideation,Intermediate,3.0,False,16.41,1.0,Allowed_With_Citation,4.0,3.368,80.99,Low,Light,0.2
102504,Medical,Sophomore,2.399,1.71,Debugging/Troubleshooting,Intermediate,2.0,False,14.15,4.0,Allowed_With_Citation,6.0,2.593,61.59,Medium,Light,0.194
102505,STEM,Junior,2.86,10.18,Debugging/Troubleshooting,Beginner,3.0,False,7.61,2.0,Allowed_With_Citation,4.0,2.917,74.24,Medium,Moderate,0.057
102506,STEM,Graduate,3.771,2.75,Debugging/Troubleshooting,Intermediate,5.0,False,6.5,4.0,Allowed_With_Citation,2.0,3.928,86.75,Medium,Light,0.157
102507,Arts,Freshman,2.215,14.7,Copywriting/Drafting,Beginner,1.0,True,12.12,6.0,Allowed_With_Citation,5.0,2.142,75.0,Medium,Moderate,-0.073
102508,Humanities,Junior,3.598,8.79,Copywriting/Drafting,Beginner,3.0,False,11.16,4.0,Actively_Encouraged,2.0,3.824,89.02,Low,Moderate,0.226
102509,Arts,Sophomore,2.511,5.71,Debugging/Troubleshooting,Beginner,3.0,False,11.34,4.0,Allowed_With_Citation,5.0,2.586,96.34,Medium,Moderate,0.075
102510,Medical,Freshman,2.88,11.44,Ideation,Beginner,2.0,False,9.39,3.0,Allowed_With_Citation,3.0,3.216,81.68,Medium,Moderate,0.336
102511,STEM,Junior,2.874,10.23,Ideation,Beginner,3.0,True,14.2,3.0,Actively_Encouraged,5.0,3.436,62.06,Medium,Moderate,0.562
102512,Medical,Senior,2.824,9.44,Copywriting/Drafting,Intermediate,3.0,False,16.74,5.0,Actively_Encouraged,5.0,3.137,96.71,Medium,Moderate,0.313
102513,Humanities,Junior,3.48,0.31,Summarizing_Reading,Intermediate,1.0,False,20.78,2.0,Actively_Encouraged,9.0,3.529,66.9,Medium,Light,0.049
102514,Business,Freshman,3.056,1.56,Debugging/Troubleshooting,Intermediate,4.0,False,2.16,1.0,Allowed_With_Citation,4.0,3.091,73.76,Medium,Light,0.035
102515,Business,Junior,3.426,6.66,Ideation,Intermediate,4.0,False,6.94,6.0,Allowed_With_Citation,2.0,3.299,69.79,Low,Moderate,-0.127
102516,Medical,Sophomore,3.313,13.73,Summarizing_Reading,Intermediate,4.0,False,9.48,3.0,Actively_Encouraged,5.0,3.352,58.1,Medium,Moderate,0.039
102517,STEM,Sophomore,3.47,4.0,Debugging/Troubleshooting,Intermediate,1.0,True,1.0,2.0,Actively_Encouraged,6.0,3.182,53.11,Low,Light,-0.288
102518,Humanities,Sophomore,3.58,0.07,Copywriting/Drafting,Advanced,4.0,True,10.41,1.0,Allowed_With_Citation,5.0,3.727,62.68,Low,Light,0.147
102519,Business,Graduate,2.386,6.66,Summarizing_Reading,Advanced,5.0,False,13.7,3.0,Strict_Ban,7.0,2.728,64.26,High,Moderate,0.342
102520,Business,Freshman,3.378,0.11,Copywriting/Drafting,Advanced,3.0,True,13.66,2.0,Actively_Encouraged,5.0,3.778,76.52,Medium,Light,0.4
102521,Business,Sophomore,2.818,4.59,Ideation,Advanced,4.0,False,21.28,2.0,Strict_Ban,4.0,3.319,99.48,Medium,Light,0.501
102522,STEM,Sophomore,2.627,16.42,Debugging/Troubleshooting,Beginner,3.0,True,9.58,2.0,Allowed_With_Citation,5.0,2.723,88.93,Medium,Heavy,0.096
102523,STEM,Junior,3.796,13.32,Debugging/Troubleshooting,Intermediate,3.0,True,15.54,4.0,Allowed_With_Citation,7.0,4.0,69.05,Medium,Moderate,0.204
102524,Humanities,Senior,3.547,1.28,Summarizing_Reading,Beginner,2.0,False,25.39,2.0,Allowed_With_Citation,4.0,3.866,93.12,Low,Light,0.319
102525,Arts,Senior,2.725,1.17,Copywriting/Drafting,Beginner,2.0,True,24.18,1.0,Allowed_With_Citation,5.0,3.312,76.08,Low,Light,0.587
102526,STEM,Senior,3.827,6.91,Debugging/Troubleshooting,Advanced,4.0,True,6.06,2.0,Allowed_With_Citation,4.0,4.0,100.0,Medium,Moderate,0.173
